DateTime,email,ip,type,useragent
2021-10-25T17:53:19.804Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-25T17:53:32.708Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Linux; Android 9; SM-G955U) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.85 Mobile Safari/537.36"
2021-10-25T18:05:54.470Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
2021-10-25T18:12:26.017Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-25T18:15:37.873Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-25T20:30:50.020Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-25T20:31:53.509Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-25T20:35:11.079Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
2021-10-25T20:36:27.207Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-26T00:40:32.709Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,76.217.231.72,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-26T01:22:38.393Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,76.217.231.72,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-26T13:53:56.105Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,104.47.58.126,Skyward Click,null
2021-10-26T13:53:56.650Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-26T13:54:20.845Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,40.94.29.17,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-10-26T14:00:50.474Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,104.47.70.126,Skyward Click,null
2021-10-26T14:00:50.663Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-26T14:42:11.240Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-26T14:43:54.982Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-26T14:43:57.200Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-26T14:44:34.395Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-26T14:45:02.629Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-26T14:45:03.795Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-26T14:49:23.979Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-26T14:50:46.491Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
2021-10-26T14:57:17.708Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-26T14:59:09.737Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-27T15:21:02.812Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,104.47.70.126,Skyward Click,null
2021-10-27T15:21:03.310Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-27T15:22:01.318Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,40.94.27.18,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-10-27T15:33:57.859Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,104.47.58.126,Skyward Click,null
2021-10-27T15:33:58.202Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/94.0.4606.81 Safari/537.36"
2021-10-27T15:40:27.216Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,104.47.58.126,Skyward Click,null
2021-10-27T15:43:24.338Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,104.47.55.126,Skyward Click,null
2021-10-27T15:43:24.643Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-27T15:43:49.192Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,40.94.27.94,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-10-28T01:16:35.425Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,199.83.211.3,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-10-28T01:16:42.430Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,40.78.1.199,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-10-28T01:16:51.006Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,50.2.193.111,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-10-28T01:16:52.191Z,7eb1f75b900a6db23a401648a90817ae2718152055cb8c74f307be08e3857a08,199.187.208.237,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-10-28T01:16:59.855Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,172.93.48.26,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-10-28T01:17:08.207Z,14ba86e6a5e845d742697adcdd91aaf038cee0792ffd723ad4bbee618ca9ff50,20.98.124.235,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-10-28T01:17:17.094Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,155.254.28.60,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-10-28T01:17:17.315Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,199.83.213.2,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-10-28T01:17:23.720Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,192.252.223.138,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-10-28T01:17:52.614Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,13.64.230.136,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-10-28T01:18:01.898Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,216.27.27.98,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-10-28T01:18:12.156Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,199.102.236.224,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-10-28T01:18:13.464Z,7eb1f75b900a6db23a401648a90817ae2718152055cb8c74f307be08e3857a08,67.198.130.162,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-10-28T01:18:21.602Z,14ba86e6a5e845d742697adcdd91aaf038cee0792ffd723ad4bbee618ca9ff50,99.198.127.150,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-10-28T01:18:22.449Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,96.31.67.28,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-10-28T01:18:30.640Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,192.3.140.213,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-10-28T01:18:32.351Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,67.198.232.31,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-10-28T01:18:37.364Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,174.127.71.235,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-10-28T01:24:02.229Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.70.126,Skyward Click,null
2021-10-28T01:24:03.040Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,98.226.250.61,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
2021-10-28T02:39:35.155Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,104.47.58.126,Skyward Click,null
2021-10-28T02:39:35.773Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,98.46.132.31,Skyward Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-10-28T02:39:47.013Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,23.227.188.145,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-10-28T02:40:50.572Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,104.47.70.126,Dunkin Click,null
2021-10-28T02:40:50.830Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,98.46.132.31,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-10-28T02:41:05.145Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,199.15.252.106,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-10-28T02:49:04.285Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,98.46.132.31,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 15_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Mobile/15E148 Safari/604.1"
2021-10-28T12:46:39.490Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,104.47.70.126,Dunkin Click,null
2021-10-28T12:46:39.782Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-28T12:46:50.386Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,104.47.70.126,Dunkin Click,null
2021-10-28T12:46:50.460Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-28T12:46:56.976Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,104.47.70.126,Skyward Click,null
2021-10-28T12:46:57.046Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-28T12:47:04.087Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,173.232.105.123,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-10-28T12:51:31.851Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,50.7.103.133,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-10-28T13:48:23.380Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,104.47.70.126,Skyward Click,null
2021-10-28T13:48:23.585Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,12.177.158.6,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.30"
2021-10-28T13:48:35.852Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,52.154.172.206,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-10-28T13:51:35.174Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,104.47.58.126,Dunkin Click,null
2021-10-28T13:51:35.299Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.30"
2021-10-28T13:51:48.417Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,173.232.105.121,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-10-28T16:46:04.313Z,9199dd12d899dfe6d8d4856ddf20d4ae3eaab944aeb38efc67c1f27aac3ac8f2,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-29T16:36:32.400Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,50.2.193.109,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-10-29T16:36:46.424Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,162.248.7.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-10-29T16:36:54.017Z,7eb1f75b900a6db23a401648a90817ae2718152055cb8c74f307be08e3857a08,40.78.53.27,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-10-29T16:36:54.197Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,199.15.250.65,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-10-29T16:37:04.057Z,14ba86e6a5e845d742697adcdd91aaf038cee0792ffd723ad4bbee618ca9ff50,173.232.105.12,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
2021-10-29T16:37:05.884Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,104.47.70.126,Dunkin Click,null
2021-10-29T16:37:05.917Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,50.2.139.112,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
2021-10-29T16:37:06.309Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/15.0 Safari/605.1.15"
2021-10-29T16:37:13.045Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,199.102.45.29,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-10-29T16:37:19.356Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,40.78.1.199,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
2021-10-29T16:37:30.079Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,174.127.111.106,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
2021-10-29T16:39:49.912Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,104.47.70.126,Dunkin Click,null
2021-10-29T16:39:50.133Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-29T16:40:08.233Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,104.192.102.64,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-10-29T16:40:11.375Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,104.47.55.126,Dunkin Click,null
2021-10-29T16:40:11.588Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-29T16:40:35.368Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,104.47.70.126,Dunkin Click,null
2021-10-29T16:40:35.435Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
2021-10-29T18:02:23.772Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,104.47.55.126,Dunkin Click,null
2021-10-29T18:02:24.086Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
2021-10-29T18:02:36.821Z,1c2b5722edafb224b2a1d2d51aa4e1876aea610361aa66d326f205f884a2c4b4,20.99.168.206,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
2021-10-29T21:32:17.411Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,104.47.70.126,Dunkin Click,null
2021-10-29T21:32:17.742Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.38"
2021-10-29T21:32:33.746Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,216.119.158.181,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
2021-11-01T16:07:01.394Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,104.47.58.126,Dunkin Click,null
2021-11-01T16:07:01.665Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
