,DateTime,email,ip,type,useragent
240,2021-11-02T16:46:07.564Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,174.127.75.238,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
263,2021-11-02T17:45:38.989Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,199.167.29.139,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
274,2021-11-02T17:59:11.164Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,162.220.241.126,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
279,2021-11-02T18:50:45.922Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,199.83.212.2,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
280,2021-11-02T18:50:53.570Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,199.195.192.30,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
283,2021-11-02T19:06:39.685Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,198.23.165.187,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
288,2021-11-02T19:37:49.749Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,204.12.202.210,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
290,2021-11-02T20:24:30.522Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,20.99.200.77,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
291,2021-11-02T20:24:36.341Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,138.91.73.2,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
292,2021-11-02T20:24:51.901Z,7eb1f75b900a6db23a401648a90817ae2718152055cb8c74f307be08e3857a08,98.158.184.190,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
293,2021-11-02T20:25:00.806Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,199.187.208.234,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
294,2021-11-02T20:25:09.679Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,67.198.232.7,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
295,2021-11-02T20:25:12.254Z,14ba86e6a5e845d742697adcdd91aaf038cee0792ffd723ad4bbee618ca9ff50,174.127.111.251,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
296,2021-11-02T20:25:16.068Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,199.38.183.59,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
297,2021-11-02T20:25:45.085Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,69.172.214.40,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
298,2021-11-02T20:25:49.808Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,20.84.196.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
301,2021-11-02T20:25:58.369Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,162.250.234.105,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
302,2021-11-02T20:26:00.328Z,7eb1f75b900a6db23a401648a90817ae2718152055cb8c74f307be08e3857a08,174.127.75.203,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
303,2021-11-02T20:26:10.387Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,208.110.66.72,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
304,2021-11-02T20:26:15.494Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,216.71.124.122,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
305,2021-11-02T20:26:18.988Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,199.195.192.27,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
306,2021-11-02T20:26:24.976Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,107.191.101.81,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
309,2021-11-02T20:27:19.196Z,14ba86e6a5e845d742697adcdd91aaf038cee0792ffd723ad4bbee618ca9ff50,216.71.124.120,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
342,2021-11-02T20:39:41.728Z,14ba86e6a5e845d742697adcdd91aaf038cee0792ffd723ad4bbee618ca9ff50,173.232.106.1,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
349,2021-11-02T20:53:46.697Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,216.104.45.182,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
356,2021-11-03T03:35:30.139Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,107.181.133.102,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
361,2021-11-03T14:49:55.063Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,98.158.184.187,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
366,2021-11-03T15:15:09.151Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,64.34.253.4,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
367,2021-11-03T15:15:17.087Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,99.198.127.146,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
370,2021-11-03T15:18:09.037Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,64.34.218.102,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
373,2021-11-03T15:25:03.638Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,198.57.46.194,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
378,2021-11-03T15:46:16.226Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,173.232.105.121,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
379,2021-11-03T15:46:25.783Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,20.98.124.235,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
385,2021-11-03T17:16:24.509Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,104.129.41.3,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
386,2021-11-03T17:16:36.311Z,129d93d8c305a658339e9f33017a7c0344c418887b0753719912225d88457503,52.154.172.206,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
407,2021-11-03T17:25:32.491Z,14ba86e6a5e845d742697adcdd91aaf038cee0792ffd723ad4bbee618ca9ff50,13.64.230.136,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
410,2021-11-03T17:28:07.833Z,14ba86e6a5e845d742697adcdd91aaf038cee0792ffd723ad4bbee618ca9ff50,20.72.100.79,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
413,2021-11-03T17:32:29.864Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,50.2.139.106,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
418,2021-11-03T17:33:55.743Z,dd8d2702c955aa5e08f8e94991e9df5d6c5ffcb283079fc58052f92d45f42b6a,20.72.100.79,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
434,2021-11-03T17:44:53.282Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,162.248.7.109,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
435,2021-11-03T17:45:01.420Z,4f8eaaa91c8c761904411e0f84997f9510d3922f59e31cf396f4aa2c6a992caa,199.195.192.28,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
440,2021-11-03T18:14:58.841Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,174.127.125.115,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
443,2021-11-03T18:16:03.851Z,96454fd737dda5c6f63639d81fa2a747e063ba7c08f3aeadff2d70a6206ded61,173.232.106.1,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
446,2021-11-03T19:52:41.853Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,69.90.190.101,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
449,2021-11-03T19:53:40.505Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,173.244.210.73,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
456,2021-11-03T20:06:19.964Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,64.57.87.149,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
457,2021-11-03T20:06:32.386Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,173.244.210.73,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
466,2021-11-03T20:16:08.364Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,173.244.210.5,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
469,2021-11-03T20:17:35.190Z,ac6fbd9710f70e549c039cc8500f1a95ea6f4ddc42a2500f05e3fd077c64fa91,174.127.125.196,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
476,2021-11-04T14:24:50.279Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,162.248.7.8,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
489,2021-11-04T14:26:08.813Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,174.127.75.16,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
504,2021-11-04T14:47:35.138Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,155.254.31.13,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
509,2021-11-04T14:48:23.319Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,162.248.7.88,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
598,2021-11-04T15:10:38.572Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,52.185.65.20,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
603,2021-11-04T15:12:40.760Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,20.81.14.128,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
619,2021-11-04T16:37:37.081Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,173.232.106.2,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
620,2021-11-04T16:38:03.369Z,401ae61fb850b9fbdcdaf5fe70583a827ecfe06150f6fdf628e821fdcaf51288,199.15.250.20,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
627,2021-11-04T16:40:08.381Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,162.220.51.247,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
630,2021-11-04T16:41:20.211Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,199.102.236.224,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
635,2021-11-04T17:22:04.456Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,20.99.200.77,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
636,2021-11-04T17:22:14.385Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,195.179.201.158,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
639,2021-11-05T02:46:25.839Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,98.158.183.188,Skyward Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
644,2021-11-05T02:47:21.541Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,146.71.78.60,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
647,2021-11-05T13:37:41.545Z,2b619e231fada17c583b22a2bbb8853d9ce1713c56b5e94e0f77555b5e41b055,13.64.230.136,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
649,2021-11-05T13:43:20.869Z,505bf5e87fd9c20b84012d412267efe79685965531d459209e02731e726537a5,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
650,2021-11-05T13:43:32.587Z,505bf5e87fd9c20b84012d412267efe79685965531d459209e02731e726537a5,209.95.62.154,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
652,2021-11-05T13:43:39.052Z,ccae36b0b1cb97baf24057de073229c5b3efecc2d31c15abee8f9f68aca479ba,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
653,2021-11-05T13:43:49.390Z,ccae36b0b1cb97baf24057de073229c5b3efecc2d31c15abee8f9f68aca479ba,52.185.65.20,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
655,2021-11-05T13:47:16.137Z,1d966ab3428d72e2a1705decd0c0fb7bd84365c3748c12f91b5b0e0df5608216,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
657,2021-11-05T13:47:35.649Z,10a0db2c834a075acdd0f772ba953ccb7bfc30240dcc60e5aef83e768d654dd3,67.184.73.133,Dunkin Click,"Mozilla/5.0 (iPhone; CPU iPhone OS 14_8_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.1.2 Mobile/15E148 Safari/604.1"
658,2021-11-05T13:47:37.735Z,1d966ab3428d72e2a1705decd0c0fb7bd84365c3748c12f91b5b0e0df5608216,162.217.250.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.87 Safari/537.36"
659,2021-11-05T13:47:44.099Z,10a0db2c834a075acdd0f772ba953ccb7bfc30240dcc60e5aef83e768d654dd3,146.71.79.61,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
661,2021-11-05T13:50:38.643Z,52aeae0eea87517a7bfe65712b7a49190a483885e760e70980f51339c9da953b,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
662,2021-11-05T13:50:56.699Z,52aeae0eea87517a7bfe65712b7a49190a483885e760e70980f51339c9da953b,104.219.54.132,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
664,2021-11-05T13:52:55.769Z,f2e2fafcf7b3e9d2aa37d8d2eb1670f4ac0e6a5410b3e220293d788d8bb33998,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36"
665,2021-11-05T13:53:13.112Z,f2e2fafcf7b3e9d2aa37d8d2eb1670f4ac0e6a5410b3e220293d788d8bb33998,67.214.177.103,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
667,2021-11-05T13:56:45.362Z,34666de93acea58173df960401e9e270bca9c04540d7183cd30d68a597e9f236,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
668,2021-11-05T13:56:57.584Z,34666de93acea58173df960401e9e270bca9c04540d7183cd30d68a597e9f236,67.225.206.64,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36"
670,2021-11-05T13:56:59.348Z,a837b4f5f9591fdbd026d207a34ceea7b7154c30ec6d8c0c2d6cfcb8cfe4f75f,12.177.158.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.54 Safari/537.36 Edg/95.0.1020.40"
671,2021-11-05T13:57:17.536Z,a837b4f5f9591fdbd026d207a34ceea7b7154c30ec6d8c0c2d6cfcb8cfe4f75f,20.84.199.150,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
673,2021-11-05T13:57:40.792Z,22f10e68a88bfa45e48a36127e990c561edf9745eadacb954a5c09df22ea35af,50.232.195.6,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36"
674,2021-11-05T13:57:59.375Z,22f10e68a88bfa45e48a36127e990c561edf9745eadacb954a5c09df22ea35af,162.220.51.250,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.130 Safari/537.36"
675,2021-11-05T13:58:23.368Z,353a0349524fc51d1043e5af65431eede3b56de77916e44291c530e679a76ab4,192.111.142.173,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
676,2021-11-05T13:58:32.063Z,9b1771934c0a27b866958a0efd266aea917e9429ef435a1cc6804efedef86bb5,20.185.97.109,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
677,2021-11-05T13:59:13.689Z,51972c2f976b17f3405e32da9802389875e70135eb9c2991503d64b8cf741d34,192.73.244.168,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
678,2021-11-05T13:59:25.732Z,176474f9cd18909b89ff1b97f3afd4cc76b59328e0e12aa88cc864941cdf320d,52.141.212.146,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
679,2021-11-05T13:59:34.745Z,9e0c1ae56922d3a2f6c1c7ac9c2c2d583213991e48440e968880b97222bb7f66,199.15.250.66,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
680,2021-11-05T13:59:37.411Z,2fb67f5bb38f900f1f4da62db3b0c4f258d4ff31819ad89d506b3c4a8b5e2587,76.8.60.196,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/79.0.3945.136 Safari/537.36"
681,2021-11-05T13:59:38.484Z,c00574e3086f90818548ece12f51a3ddea665102c516de01d55724d3e8359b9b,199.38.183.126,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
682,2021-11-05T13:59:46.979Z,e16d72ce017ba0b1edd4128b39a9c54e9f1bf17923b8e9e63c2f5373436d399c,107.170.213.14,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/64.0.3282.140 Safari/537.36"
683,2021-11-05T13:59:49.298Z,b33f856f7b2c0d2968a3ece2caea1d6bca71fb2d5307c6cbe240bf3954250391,50.7.20.11,Dunkin Click,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.102 Safari/537.36"
